loss,mrcnn_bbox_loss,mrcnn_class_loss,mrcnn_mask_loss,rpn_bbox_loss,rpn_class_loss,val_loss,val_mrcnn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_mask_loss,val_rpn_bbox_loss,val_rpn_class_loss
0.797655044555664,0.17023573735356332,0.2202897821068764,0.2500771055817604,0.15272807137668132,0.004322599118051585,0.8209321328997612,0.17831701077520848,0.21814354434609412,0.23447904720902443,0.18484615068882704,0.00514463524450548
0.8114317947030067,0.1743662489131093,0.22831014128029348,0.251092783421278,0.15339410023391248,0.00426677125680726,0.8413960644602776,0.18559177929535509,0.2242522668093443,0.23903645746409893,0.18750147664919495,0.00501233706381754
